365864 5.118 /home/saulius/struct/cod/hkl/2/2220695.hkl
365745 5.498 /home/saulius/struct/cod/hkl/2/2227626.hkl
365468 5.852 /home/saulius/struct/cod/hkl/2/2227674.hkl
364911 5.277 /home/saulius/struct/cod/hkl/2/2220256.hkl
364772 5.411 /home/saulius/struct/cod/hkl/2/2226271.hkl
363422 5.053 /home/saulius/struct/cod/hkl/2/2220178.hkl
362942 5.299 /home/saulius/struct/cod/hkl/2/2016561.hkl
362844 5.216 /home/saulius/struct/cod/hkl/2/2218185.hkl
362823 4.696 /home/saulius/struct/cod/hkl/2/2226134.hkl
362399 4.954 /home/saulius/struct/cod/hkl/2/2219793.hkl
361940 5.638 /home/saulius/struct/cod/hkl/2/2017896.hkl
361817 5.363 /home/saulius/struct/cod/hkl/2/2104240.hkl
361760 5.558 /home/saulius/struct/cod/hkl/2/2220562.hkl
361724 4.783 /home/saulius/struct/cod/hkl/2/2229301.hkl
361669 5.578 /home/saulius/struct/cod/hkl/2/2103475.hkl
361393 4.391 /home/saulius/struct/cod/hkl/2/2016515.hkl
360932 4.984 /home/saulius/struct/cod/hkl/2/2221871.hkl
360152 5.306 /home/saulius/struct/cod/hkl/2/2224989.hkl
360056 5.195 /home/saulius/struct/cod/hkl/2/2224597.hkl
359749 5.224 /home/saulius/struct/cod/hkl/2/2225829.hkl
359390 5.621 /home/saulius/struct/cod/hkl/2/2227769.hkl
359292 5.407 /home/saulius/struct/cod/hkl/2/2218344.hkl
359181 5.671 /home/saulius/struct/cod/hkl/2/2225634.hkl
358634 6.033 /home/saulius/struct/cod/hkl/2/2016707.hkl
357971 5.171 /home/saulius/struct/cod/hkl/2/2226313.hkl
356891 5.171 /home/saulius/struct/cod/hkl/2/2229160.hkl
356742 5.294 /home/saulius/struct/cod/hkl/2/2223845.hkl
356547 5.203 /home/saulius/struct/cod/hkl/2/2228362.hkl
356525 5.157 /home/saulius/struct/cod/hkl/2/2017766.hkl
356167 5.798 /home/saulius/struct/cod/hkl/2/2219144.hkl
