dblname	tag	index	loopnr	value	filename
2000000	_atom_site_fract_z	3	3	0.4591(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	4	3	0.1531(1)	inputs/2000000.cif
2000000	_atom_site_fract_z	5	3	0.2987(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	6	3	0.1408(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	7	3	0.2862(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	8	3	-0.0437(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	9	3	0.1286(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	10	3	0.5313(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	11	3	0.3264(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	12	3	0.2612(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	13	3	0.9368(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	14	3	0.4230(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	15	3	0.1939(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	16	3	0.0125(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	17	3	0.5599(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	18	3	0.2435(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	19	3	0.1169(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	20	3	-0.0662(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	21	3	0.6732(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	22	3	0.3215(4)	inputs/2000000.cif
2000000	_atom_site_fract_z	23	3	0.5730(49)	inputs/2000000.cif
2000000	_atom_site_fract_z	24	3	0.5848(46)	inputs/2000000.cif
2000000	_atom_site_fract_z	25	3	0.2454(35)	inputs/2000000.cif
2000000	_atom_site_fract_z	26	3	0.3812(44)	inputs/2000000.cif
2000000	_atom_site_fract_z	27	3	0.1806(36)	inputs/2000000.cif
2000000	_atom_site_fract_z	28	3	0.3093(47)	inputs/2000000.cif
2000000	_atom_site_fract_z	29	3	0.9088(47)	inputs/2000000.cif
2000000	_atom_site_fract_z	30	3	1.0277(25)	inputs/2000000.cif
2000000	_atom_site_fract_z	31	3	0.3897(51)	inputs/2000000.cif
2000000	_atom_site_fract_z	32	3	0.5032(39)	inputs/2000000.cif
2000000	_atom_site_fract_z	33	3	0.0251(27)	inputs/2000000.cif
2000000	_atom_site_fract_z	34	3	0.1042(48)	inputs/2000000.cif
2000000	_atom_site_fract_z	35	3	0.1971(33)	inputs/2000000.cif
2000000	_atom_site_fract_z	36	3	-0.0056(45)	inputs/2000000.cif
2000000	_atom_site_fract_z	37	3	-0.1033(46)	inputs/2000000.cif
2000000	_atom_site_fract_z	38	3	-0.1497(31)	inputs/2000000.cif
2000000	_atom_site_fract_z	39	3	0.7610(32)	inputs/2000000.cif
2000000	_atom_site_fract_z	40	3	0.6298(53)	inputs/2000000.cif
2000000	_atom_site_fract_z	41	3	0.7010(51)	inputs/2000000.cif
2000000	_atom_site_fract_z	42	3	0.2858(44)	inputs/2000000.cif
2000000	_atom_site_fract_z	43	3	0.4296(5)	inputs/2000000.cif
2000000	_atom_site_fract_z	44	3	0.2816(46)	inputs/2000000.cif
2000000	_atom_site_fract_z	45	3	0.4334(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	46	3	0.66796(1)	inputs/2000000.cif
2000000	_atom_site_fract_z	47	3	-0.1531(1)	inputs/2000000.cif
2000000	_atom_site_fract_z	48	3	-0.1408(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	49	3	0.0437(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	50	3	0.4401(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	51	3	0.5409(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	52	3	0.8469(1)	inputs/2000000.cif
2000000	_atom_site_fract_z	53	3	0.7013(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	54	3	0.7138(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	55	3	0.8714(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	56	3	0.4687(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	57	3	0.7388(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	58	3	-0.33204(1)	inputs/2000000.cif
2000000	_atom_site_fract_z	59	3	-0.1939(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	60	3	-0.2435(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	61	3	-0.0125(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	62	3	0.3268(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	63	3	0.8061(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	64	3	0.7565(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	65	3	0.9875(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	66	3	0.4270(49)	inputs/2000000.cif
2000000	_atom_site_fract_z	67	3	0.4152(46)	inputs/2000000.cif
2000000	_atom_site_fract_z	68	3	0.8194(36)	inputs/2000000.cif
2000000	_atom_site_fract_z	69	3	0.6907(47)	inputs/2000000.cif
2000000	_atom_site_fract_z	70	3	-0.2987(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	71	3	-0.1169(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	72	3	-0.2862(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	73	3	-0.3215(4)	inputs/2000000.cif
2000000	_atom_site_fract_z	74	3	-0.1286(2)	inputs/2000000.cif
2000000	_atom_site_fract_z	75	3	0.0662(3)	inputs/2000000.cif
2000000	_atom_site_fract_z	76	3	0.2390(32)	inputs/2000000.cif
2000000	_atom_site_fract_z	77	3	0.3702(53)	inputs/2000000.cif
2000000	_atom_site_fract_z	78	3	0.2990(51)	inputs/2000000.cif
2000000	_atom_site_fract_z	79	3	-0.0251(27)	inputs/2000000.cif
2000000	_atom_site_fract_z	80	3	-0.1042(48)	inputs/2000000.cif
2000000	_atom_site_fract_z	81	3	-0.1971(33)	inputs/2000000.cif
2000000	_atom_site_fract_z	82	3	-0.2858(44)	inputs/2000000.cif
2000000	_atom_site_fract_z	83	3	-0.4296(5)	inputs/2000000.cif
2000000	_atom_site_fract_z	84	3	-0.2816(46)	inputs/2000000.cif
2000000	_atom_site_fract_z	85	3	0.0056(45)	inputs/2000000.cif
2000000	_atom_site_fract_z	86	3	0.1033(46)	inputs/2000000.cif
2000000	_atom_site_fract_z	87	3	0.1497(31)	inputs/2000000.cif
2000000	_cod_database_code	0	-1	2000000	inputs/2000000.cif
7052868	_publ_author_name	0	0	Sarkar, Parantap	inputs/7052868.cif
7052868	_publ_author_name	1	0	Jeon, Ie-Rang	inputs/7052868.cif
7052868	_publ_author_name	2	0	Durola, Fabien	inputs/7052868.cif
7052868	_publ_author_name	3	0	Bock, Harald	inputs/7052868.cif
7052868	_publ_section_title	0	-1	  Tetraazaarenes by the ceramidonine approach	inputs/7052868.cif
7052868	_journal_issue	0	-1	3	inputs/7052868.cif
7052868	_journal_name_full	0	-1	New Journal of Chemistry	inputs/7052868.cif
7052868	_journal_page_first	0	-1	570	inputs/7052868.cif
7052868	_journal_volume	0	-1	36	inputs/7052868.cif
7052868	_journal_year	0	-1	2012	inputs/7052868.cif
7052868	_chemical_formula_sum	0	-1	C40 H32 N4	inputs/7052868.cif
7052868	_chemical_formula_weight	0	-1	568.70	inputs/7052868.cif
7052868	_chemical_name_systematic	0	-1	 ?	inputs/7052868.cif
7052868	_space_group_it_number	0	-1	2	inputs/7052868.cif
7052868	_symmetry_cell_setting	0	-1	triclinic	inputs/7052868.cif
7052868	_symmetry_space_group_name_hall	0	-1	-P 1	inputs/7052868.cif
7052868	_symmetry_space_group_name_h-m	0	-1	P -1	inputs/7052868.cif
7052868	_atom_sites_solution_hydrogens	0	-1	geom	inputs/7052868.cif
7052868	_atom_sites_solution_primary	0	-1	direct	inputs/7052868.cif
7052868	_atom_sites_solution_secondary	0	-1	difmap	inputs/7052868.cif
7052868	_audit_creation_method	0	-1	SHELXL-97	inputs/7052868.cif
7052868	_cell_angle_alpha	0	-1	108.315(12)	inputs/7052868.cif
7052868	_cell_angle_beta	0	-1	90.603(10)	inputs/7052868.cif
7052868	_cell_angle_gamma	0	-1	100.772(9)	inputs/7052868.cif
7052868	_cell_formula_units_z	0	-1	2	inputs/7052868.cif
7052868	_cell_length_a	0	-1	9.1783(17)	inputs/7052868.cif
7052868	_cell_length_b	0	-1	11.032(2)	inputs/7052868.cif
7052868	_cell_length_c	0	-1	14.830(3)	inputs/7052868.cif
7052868	_cell_measurement_reflns_used	0	-1	1628	inputs/7052868.cif
7052868	_cell_measurement_temperature	0	-1	100(2)	inputs/7052868.cif
7052868	_cell_measurement_theta_max	0	-1	27.61	inputs/7052868.cif
7052868	_cell_measurement_theta_min	0	-1	2.81	inputs/7052868.cif
7052868	_cell_volume	0	-1	1396.6(5)	inputs/7052868.cif
7052868	_computing_cell_refinement	0	-1	Bruker SAINT	inputs/7052868.cif
7052868	_computing_data_collection	0	-1	Bruker APEX2	inputs/7052868.cif
7052868	_computing_data_reduction	0	-1	Bruker SAINT	inputs/7052868.cif
7052868	_computing_publication_material	0	-1	WinGX (Farrugia)	inputs/7052868.cif
7052868	_computing_structure_refinement	0	-1	SHELXL-97 (Sheldrick, 2008)	inputs/7052868.cif
7052868	_computing_structure_solution	0	-1	SHELXS-97 (Sheldrick, 2008)	inputs/7052868.cif
7052868	_diffrn_ambient_temperature	0	-1	100(2)	inputs/7052868.cif
7052868	_diffrn_measured_fraction_theta_full	0	-1	ACTA 50	inputs/7052868.cif
7052868	_diffrn_measured_fraction_theta_max	0	-1	0.881	inputs/7052868.cif
7052868	_diffrn_measurement_device_type	0	-1	Bruker APEX-II CCD	inputs/7052868.cif
7052868	_diffrn_measurement_method	0	-1	\f and \w scans	inputs/7052868.cif
7052868	_diffrn_radiation_monochromator	0	-1	graphite	inputs/7052868.cif
7052868	_diffrn_radiation_source	0	-1	fine-focus sealed tube	inputs/7052868.cif
7052868	_diffrn_radiation_type	0	-1	MoK\a	inputs/7052868.cif
7052868	_diffrn_radiation_wavelength	0	-1	0.71073	inputs/7052868.cif
7052868	_diffrn_reflns_av_r_equivalents	0	-1	0.0466	inputs/7052868.cif
7052868	_diffrn_reflns_av_sigmai/neti	0	-1	0.1114	inputs/7052868.cif
7052868	_diffrn_reflns_limit_h_max	0	-1	11	inputs/7052868.cif
7052868	_diffrn_reflns_limit_h_min	0	-1	-12	inputs/7052868.cif
7052868	_diffrn_reflns_limit_k_max	0	-1	14	inputs/7052868.cif
7052868	_diffrn_reflns_limit_k_min	0	-1	-10	inputs/7052868.cif
7052868	_diffrn_reflns_limit_l_max	0	-1	19	inputs/7052868.cif
7052868	_diffrn_reflns_limit_l_min	0	-1	-20	inputs/7052868.cif
7052868	_diffrn_reflns_number	0	-1	11287	inputs/7052868.cif
7052868	_diffrn_reflns_theta_full	0	-1	ACTA 50	inputs/7052868.cif
7052868	_diffrn_reflns_theta_max	0	-1	27.61	inputs/7052868.cif
7052868	_diffrn_reflns_theta_min	0	-1	2.81	inputs/7052868.cif
7052868	_exptl_absorpt_coefficient_mu	0	-1	0.080	inputs/7052868.cif
7052868	_exptl_absorpt_correction_t_max	0	-1	0.9920	inputs/7052868.cif
7052868	_exptl_absorpt_correction_t_min	0	-1	0.9687	inputs/7052868.cif
7052868	_exptl_absorpt_correction_type	0	-1	empirical	inputs/7052868.cif
7052868	_exptl_absorpt_process_details	0	-1	sadabs	inputs/7052868.cif
7052868	_exptl_crystal_colour	0	-1	red	inputs/7052868.cif
7052868	_exptl_crystal_density_diffrn	0	-1	1.352	inputs/7052868.cif
7052868	_exptl_crystal_density_meas	0	-1	;	inputs/7052868.cif
7052868	_exptl_crystal_density_method	0	-1	not measured	inputs/7052868.cif
7052868	_exptl_crystal_description	0	-1	thin needle	inputs/7052868.cif
7052868	_exptl_crystal_f_000	0	-1	600	inputs/7052868.cif
7052868	_exptl_crystal_size_max	0	-1	0.40	inputs/7052868.cif
7052868	_exptl_crystal_size_mid	0	-1	0.10	inputs/7052868.cif
7052868	_exptl_crystal_size_min	0	-1	0.10	inputs/7052868.cif
7052868	_refine_diff_density_max	0	-1	0.335	inputs/7052868.cif
7052868	_refine_diff_density_min	0	-1	-0.392	inputs/7052868.cif
7052868	_refine_diff_density_rms	0	-1	0.078	inputs/7052868.cif
7052868	_refine_ls_extinction_method	0	-1	none	inputs/7052868.cif
7052868	_refine_ls_goodness_of_fit_ref	0	-1	0.984	inputs/7052868.cif
7052868	_refine_ls_hydrogen_treatment	0	-1	constr	inputs/7052868.cif
7052868	_refine_ls_matrix_type	0	-1	full	inputs/7052868.cif
7052868	_refine_ls_number_parameters	0	-1	399	inputs/7052868.cif
7052868	_refine_ls_number_reflns	0	-1	6332	inputs/7052868.cif
7052868	_refine_ls_number_restraints	0	-1	0	inputs/7052868.cif
7052868	_refine_ls_restrained_s_all	0	-1	0.984	inputs/7052868.cif
7052868	_refine_ls_r_factor_all	0	-1	0.1629	inputs/7052868.cif
7052868	_refine_ls_r_factor_gt	0	-1	0.0721	inputs/7052868.cif
7052868	_refine_ls_shift/su_max	0	-1	0.045	inputs/7052868.cif
7052868	_refine_ls_shift/su_mean	0	-1	0.009	inputs/7052868.cif
7052868	_refine_ls_structure_factor_coef	0	-1	Fsqd	inputs/7052868.cif
7052868	_refine_ls_weighting_details	0	-1	calc w=1/[\s^2^(Fo^2^)+(0.1154P)^2^+0.0000P] where P=(Fo^2^+2Fc^2^)/3	inputs/7052868.cif
7052868	_refine_ls_weighting_scheme	0	-1	calc	inputs/7052868.cif
7052868	_refine_ls_wr_factor_gt	0	-1	0.1831	inputs/7052868.cif
7052868	_refine_ls_wr_factor_ref	0	-1	0.2308	inputs/7052868.cif
7052868	_reflns_number_gt	0	-1	3023	inputs/7052868.cif
7052868	_reflns_number_total	0	-1	6332	inputs/7052868.cif
7052868	_reflns_threshold_expression	0	-1	>2\s(I)	inputs/7052868.cif
7052868	_[local]_cod_data_source_file	0	-1	c2nj21033a.txt	inputs/7052868.cif
7052868	_[local]_cod_data_source_block	0	-1	ij_l_ps3_0m	inputs/7052868.cif
7052868	_[local]_cod_cif_authors_sg_h-m	0	-1	P-1	inputs/7052868.cif
7052868	_cod_depositor_comments	0	-1	 The following automatic conversions were performed:  '_symmetry_cell_setting' value 'Triclinic' changed to 'triclinic' according to /home/saulius/struct/CIF-dictionaries/cif_core.dic dictionary named 'cif_core.dic' version 2.4.1 from 2010-06-29.  Automatic conversion script Id: cif_fix_values 1715 2011-07-08 13:25:40Z adriana 	inputs/7052868.cif
7052868	_cod_original_cell_volume	0	-1	1396.6(4)	inputs/7052868.cif
7052868	_cod_database_code	0	-1	7052868	inputs/7052868.cif
7052868	_symmetry_equiv_pos_as_xyz	0	1	x, y, z	inputs/7052868.cif
7052868	_symmetry_equiv_pos_as_xyz	1	1	-x, -y, -z	inputs/7052868.cif
7052868	_atom_site_label	0	2	C41	inputs/7052868.cif
7052868	_atom_site_label	1	2	N2	inputs/7052868.cif
7052868	_atom_site_label	2	2	N3	inputs/7052868.cif
7052868	_atom_site_label	3	2	N4	inputs/7052868.cif
7052868	_atom_site_label	4	2	C40	inputs/7052868.cif
7052868	_atom_site_label	5	2	N6	inputs/7052868.cif
7052868	_atom_site_label	6	2	C1	inputs/7052868.cif
7052868	_atom_site_label	7	2	H1A	inputs/7052868.cif
7052868	_atom_site_label	8	2	H1B	inputs/7052868.cif
7052868	_atom_site_label	9	2	H1C	inputs/7052868.cif
7052868	_atom_site_label	10	2	C2	inputs/7052868.cif
7052868	_atom_site_label	11	2	H2A	inputs/7052868.cif
7052868	_atom_site_label	12	2	H2B	inputs/7052868.cif
7052868	_atom_site_label	13	2	C3	inputs/7052868.cif
7052868	_atom_site_label	14	2	H3A	inputs/7052868.cif
7052868	_atom_site_label	15	2	H3B	inputs/7052868.cif
7052868	_atom_site_label	16	2	C4	inputs/7052868.cif
7052868	_atom_site_label	17	2	H4A	inputs/7052868.cif
7052868	_atom_site_label	18	2	H4B	inputs/7052868.cif
7052868	_atom_site_label	19	2	C5	inputs/7052868.cif
7052868	_atom_site_label	20	2	C6	inputs/7052868.cif
7052868	_atom_site_label	21	2	H6	inputs/7052868.cif
7052868	_atom_site_label	22	2	C7	inputs/7052868.cif
7052868	_atom_site_label	23	2	C8	inputs/7052868.cif
7052868	_atom_site_label	24	2	C9	inputs/7052868.cif
7052868	_atom_site_label	25	2	C10	inputs/7052868.cif
7052868	_atom_site_label	26	2	C11	inputs/7052868.cif
7052868	_atom_site_label	27	2	C12	inputs/7052868.cif
7052868	_atom_site_label	28	2	C13	inputs/7052868.cif
7052868	_atom_site_label	29	2	C14	inputs/7052868.cif
7052868	_atom_site_label	30	2	C15	inputs/7052868.cif
7052868	_atom_site_label	31	2	H15	inputs/7052868.cif
7052868	_atom_site_label	32	2	C16	inputs/7052868.cif
7052868	_atom_site_label	33	2	C17	inputs/7052868.cif
7052868	_atom_site_label	34	2	H17A	inputs/7052868.cif
7052868	_atom_site_label	35	2	H17B	inputs/7052868.cif
7052868	_atom_site_label	36	2	C18	inputs/7052868.cif
7052868	_atom_site_label	37	2	H18A	inputs/7052868.cif
7052868	_atom_site_label	38	2	H18B	inputs/7052868.cif
7052868	_atom_site_label	39	2	C19	inputs/7052868.cif
7052868	_atom_site_label	40	2	H19A	inputs/7052868.cif
7052868	_atom_site_label	41	2	H19B	inputs/7052868.cif
7052868	_atom_site_label	42	2	C20	inputs/7052868.cif
7052868	_atom_site_label	43	2	H20A	inputs/7052868.cif
7052868	_atom_site_label	44	2	H20B	inputs/7052868.cif
7052868	_atom_site_label	45	2	H20C	inputs/7052868.cif
7052868	_atom_site_label	46	2	C21	inputs/7052868.cif
7052868	_atom_site_label	47	2	H21	inputs/7052868.cif
7052868	_atom_site_label	48	2	C22	inputs/7052868.cif
7052868	_atom_site_label	49	2	C23	inputs/7052868.cif
7052868	_atom_site_label	50	2	C24	inputs/7052868.cif
7052868	_atom_site_label	51	2	C25	inputs/7052868.cif
7052868	_atom_site_label	52	2	H25	inputs/7052868.cif
7052868	_atom_site_label	53	2	C26	inputs/7052868.cif
7052868	_atom_site_label	54	2	H26	inputs/7052868.cif
7052868	_atom_site_label	55	2	C27	inputs/7052868.cif
7052868	_atom_site_label	56	2	H27	inputs/7052868.cif
7052868	_atom_site_label	57	2	C28	inputs/7052868.cif
7052868	_atom_site_label	58	2	C29	inputs/7052868.cif
7052868	_atom_site_label	59	2	C30	inputs/7052868.cif
7052868	_atom_site_label	60	2	C31	inputs/7052868.cif
7052868	_atom_site_label	61	2	H31	inputs/7052868.cif
7052868	_atom_site_label	62	2	C32	inputs/7052868.cif
7052868	_atom_site_label	63	2	H32	inputs/7052868.cif
7052868	_atom_site_label	64	2	C33	inputs/7052868.cif
7052868	_atom_site_label	65	2	H33	inputs/7052868.cif
7052868	_atom_site_label	66	2	C34	inputs/7052868.cif
7052868	_atom_site_label	67	2	H34	inputs/7052868.cif
7052868	_atom_site_label	68	2	C35	inputs/7052868.cif
7052868	_atom_site_label	69	2	H35	inputs/7052868.cif
7052868	_atom_site_label	70	2	C36	inputs/7052868.cif
7052868	_atom_site_label	71	2	H36	inputs/7052868.cif
7052868	_atom_site_label	72	2	C37	inputs/7052868.cif
7052868	_atom_site_label	73	2	H37	inputs/7052868.cif
7052868	_atom_site_label	74	2	C38	inputs/7052868.cif
7052868	_atom_site_label	75	2	H38	inputs/7052868.cif
7052868	_atom_site_type_symbol	0	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	1	2	N	inputs/7052868.cif
7052868	_atom_site_type_symbol	2	2	N	inputs/7052868.cif
7052868	_atom_site_type_symbol	3	2	N	inputs/7052868.cif
7052868	_atom_site_type_symbol	4	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	5	2	N	inputs/7052868.cif
7052868	_atom_site_type_symbol	6	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	7	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	8	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	9	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	10	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	11	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	12	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	13	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	14	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	15	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	16	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	17	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	18	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	19	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	20	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	21	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	22	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	23	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	24	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	25	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	26	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	27	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	28	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	29	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	30	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	31	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	32	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	33	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	34	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	35	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	36	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	37	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	38	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	39	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	40	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	41	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	42	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	43	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	44	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	45	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	46	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	47	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	48	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	49	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	50	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	51	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	52	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	53	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	54	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	55	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	56	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	57	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	58	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	59	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	60	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	61	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	62	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	63	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	64	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	65	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	66	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	67	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	68	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	69	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	70	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	71	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	72	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	73	2	H	inputs/7052868.cif
7052868	_atom_site_type_symbol	74	2	C	inputs/7052868.cif
7052868	_atom_site_type_symbol	75	2	H	inputs/7052868.cif
7052868	_atom_site_fract_x	0	2	0.4963(3)	inputs/7052868.cif
7052868	_atom_site_fract_x	1	2	0.3861(3)	inputs/7052868.cif
7052868	_atom_site_fract_x	2	2	0.2330(3)	inputs/7052868.cif
7052868	_atom_site_fract_x	3	2	0.6428(3)	inputs/7052868.cif
7052868	_atom_site_fract_x	4	2	0.6051(3)	inputs/7052868.cif
7052868	_atom_site_fract_x	5	2	0.7706(3)	inputs/7052868.cif
7052868	_atom_site_fract_x	6	2	0.9910(4)	inputs/7052868.cif
7052868	_atom_site_fract_x	7	2	0.9841	inputs/7052868.cif
7052868	_atom_site_fract_x	8	2	1.0469	inputs/7052868.cif
7052868	_atom_site_fract_x	9	2	1.0400	inputs/7052868.cif
7052868	_atom_site_fract_x	10	2	0.8362(4)	inputs/7052868.cif
7052868	_atom_site_fract_x	11	2	0.8433	inputs/7052868.cif
7052868	_atom_site_fract_x	12	2	0.7895	inputs/7052868.cif
7052868	_atom_site_fract_x	13	2	0.7402(3)	inputs/7052868.cif
7052868	_atom_site_fract_x	14	2	0.7333	inputs/7052868.cif
7052868	_atom_site_fract_x	15	2	0.7884	inputs/7052868.cif
