2300285	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300294	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.
2300294	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.
2300294	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.
2234833	C	2.3100	1.0200	1.5886	0.8650	20.8439	10.2075	0.5687	51.6512	0.2156	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234833	H	0.4930	0.3229	0.1402	0.0408	10.5109	26.1257	3.1424	57.7998	0.0030	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234833	N	12.2126	3.1322	2.0125	1.1663	0.0057	9.8933	28.9975	0.5826	-11.5290	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234833	S	6.9053	5.2034	1.4379	1.5863	1.4679	22.2151	0.2536	56.1720	0.8669	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234833	Zn	14.0743	7.0318	5.1652	2.4100	3.2655	0.2333	10.3163	58.7097	1.3041	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234839	C	2.3100	1.0200	1.5886	0.8650	20.8439	10.2075	0.5687	51.6512	0.2156	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234839	H	0.4930	0.3229	0.1402	0.0408	10.5109	26.1257	3.1424	57.7998	0.0030	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234839	N	12.2126	3.1322	2.0125	1.1663	0.0057	9.8933	28.9975	0.5826	-11.5290	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234839	S	6.9053	5.2034	1.4379	1.5863	1.4679	22.2151	0.2536	56.1720	0.8669	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234839	Ni	12.8376	7.2920	4.4438	2.3800	3.8785	0.2565	12.1763	66.3421	1.0341	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2234837	P	6.43450	1.90670	4.17910	27.1570	1.78000	0.52600	1.49080	68.1645	1.11490	International_Tables_Vol_C
2234837	Cl-1	18.2915	0.00660	7.20840	1.17170	6.53370	19.5424	2.33860	60.4486	-16.378	International_Tables_Vol_C
2234837	Na+1	3.25650	2.66710	3.93620	6.11530	1.39980	0.20010	1.00320	14.0390	0.40400	International_Tables_Vol_C
2234837	O	3.04850	13.2771	2.28680	5.70110	1.54630	0.32390	0.86700	32.9089	0.25080	International_Tables_Vol_C
2234837	N	12.2126	0.00570	3.13220	9.89330	2.01250	28.9975	1.16630	0.58260	-11.529	International_Tables_Vol_C
2234837	C	2.31000	20.8439	1.02000	10.2075	1.58860	0.56870	0.86500	51.6512	0.21560	International_Tables_Vol_C
2234837	H	0.49300	10.5109	0.32291	26.1257	0.14019	3.14236	0.04081	57.7997	0.00304	International_Tables_Vol_C
2237165	C	2.3100	1.0200	1.5886	0.8650	20.8439	10.2075	0.5687	51.6512	0.2156	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2237165	H	0.4930	0.3229	0.1402	0.0408	10.5109	26.1257	3.1424	57.7998	0.0030	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2237165	N	12.2126	3.1322	2.0125	1.1663	0.0057	9.8933	28.9975	0.5826	-11.5290	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2237165	O	3.0485	2.2868	1.5463	0.8670	13.2771	5.7011	0.3239	32.9089	0.2508	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2237165	Co	12.2841	7.3409	4.0034	2.3488	4.2791	0.2784	13.5359	71.1692	1.0118	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2239472	C	2.3100	1.0200	1.5886	0.8650	20.8439	10.2075	0.5687	51.6512	0.2156	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
