"Generators of the (3+1)-Dimensional Superspace Groups",,,,,,
"Harold T. Stokes, Branton J. Campbell, Dorian M. Hatch",,,,,,
"November 2006",,,,,,
" ",,,,,,
"Group Symbol","Equivalent","Generator 1","Generator 2","Generator 3","Generator 4",
"154.1 P3_221(00g)","t00","-x2,x1-x2,x3+2/3,x4","-x1,-x1+x2,-x3+2/3,-x4"," "," "," "
"155.1 R32(00g)",,"-x2,x1-x2,x3,x4","-x1,-x1+x2,-x3,-x4"," "," "," "
"155.2 R32(00g)t0",,"-x2,x1-x2,x3,x4+1/3","-x1,-x1+x2,-x3,-x4"," "," "," "
"156.1 P3m1(00g)",,"-x2,x1-x2,x3,x4","x1,x1-x2,x3,x4"," "," "," "
"156.2 P3m1(00g)0s0",,"-x2,x1-x2,x3,x4","x1,x1-x2,x3,x4+1/2"," "," "," "
"157.1 P31m(1/31/3g)",,"-x2,x1-x2,x3,-x2+x4","x2,x1,x3,x4"," "," "," "
"157.2 P31m(1/31/3g)00s",,"-x2,x1-x2,x3,-x2+x4","x2,x1,x3,x4+1/2"," "," "," "
"157.3 P31m(00g)",,"-x2,x1-x2,x3,x4","x2,x1,x3,x4"," "," "," "
"157.4 P31m(00g)00s",,"-x2,x1-x2,x3,x4","x2,x1,x3,x4+1/2"," "," "," "
"158.1 P3c1(00g)","0s0","-x2,x1-x2,x3,x4","x1,x1-x2,x3+1/2,x4"," "," "," "
"159.1 P31c(1/31/3g)","00s","-x2,x1-x2,x3,-x2+x4","x2,x1,x3+1/2,x4"," "," "," "
"159.2 P31c(00g)","00s","-x2,x1-x2,x3,x4","x2,x1,x3+1/2,x4"," "," "," "
"160.1 R3m(00g)",,"-x2,x1-x2,x3,x4","x1,x1-x2,x3,x4"," "," "," "
"160.2 R3m(00g)0s",,"-x2,x1-x2,x3,x4","x1,x1-x2,x3,x4+1/2"," "," "," "
"161.1 R3c(00g)","0s0","-x2,x1-x2,x3,x4","x1,x1-x2,x3+1/2,x4"," "," "," "
"162.1 P-31m(1/31/3g)",,"x2,-x1+x2,-x3,x2-x4","x2,x1,x3,x4"," "," "," "
"162.2 P-31m(1/31/3g)00s",,"x2,-x1+x2,-x3,x2-x4","x2,x1,x3,x4+1/2"," "," "," "
"162.3 P-31m(00g)",,"x2,-x1+x2,-x3,-x4","x2,x1,x3,x4"," "," "," "
"162.4 P-31m(00g)00s",,"x2,-x1+x2,-x3,-x4","x2,x1,x3,x4+1/2"," "," "," "
"163.1 P-31c(1/31/3g)","00s","x2,-x1+x2,-x3,x2-x4","x2,x1,x3+1/2,x4"," "," "," "
"163.2 P-31c(00g)","00s","x2,-x1+x2,-x3,-x4","x2,x1,x3+1/2,x4"," "," "," "
"164.1 P-3m1(00g)",,"x2,-x1+x2,-x3,-x4","x1,x1-x2,x3,x4"," "," "," "
"164.2 P-3m1(00g)0s0",,"x2,-x1+x2,-x3,-x4","x1,x1-x2,x3,x4+1/2"," "," "," "
"165.1 P-3c1(00g)","0s0","x2,-x1+x2,-x3,-x4","x1,x1-x2,x3+1/2,x4"," "," "," "
"166.1 R-3m(00g)",,"x2,-x1+x2,-x3,-x4","x1,x1-x2,x3,x4"," "," "," "
"166.2 R-3m(00g)0s",,"x2,-x1+x2,-x3,-x4","x1,x1-x2,x3,x4+1/2"," "," "," "
"167.1 R-3c(00g)","0s0","x2,-x1+x2,-x3,-x4","x1,x1-x2,x3+1/2,x4"," "," "," "
"168.1 P6(00g)",,"x1-x2,x1,x3,x4"," "," "," "," "
"168.2 P6(00g)h",,"x1-x2,x1,x3,x4+1/6"," "," "," "," "
"168.3 P6(00g)t",,"x1-x2,x1,x3,x4+1/3"," "," "," "," "
"168.4 P6(00g)s",,"x1-x2,x1,x3,x4+1/2"," "," "," "," "
"169.1 P6_1(00g)","h,t,s","x1-x2,x1,x3+1/6,x4"," "," "," "," "
"170.1 P6_5(00g)","h,t,s","x1-x2,x1,x3+5/6,x4"," "," "," "," "
"171.1 P6_2(00g)","t","x1-x2,x1,x3+1/3,x4"," "," "," "," "
"171.2 P6_2(00g)h","s","x1-x2,x1,x3+1/3,x4+1/6"," "," "," "," "
"172.1 P6_4(00g)","t","x1-x2,x1,x3+2/3,x4"," "," "," "," "
"172.2 P6_4(00g)h","s","x1-x2,x1,x3+2/3,x4+1/6"," "," "," "," "
"173.1 P6_3(00g)","s","x1-x2,x1,x3+1/2,x4"," "," "," "," "
"173.2 P6_3(00g)h","t","x1-x2,x1,x3+1/2,x4+1/6"," "," "," "," "
"174.1 P-6(00g)",,"-x1+x2,-x1,-x3,-x4"," "," "," "," "
"175.1 P6/m(00g)",,"x1-x2,x1,x3,x4","x1,x2,-x3,-x4"," "," "," "
"175.2 P6/m(00g)s0",,"x1-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4"," "," "," "
"176.1 P6_3/m(00g)","s0","x1-x2,x1,x3+1/2,x4","x1,x2,-x3+1/2,-x4"," "," "," "
"177.1 P622(00g)",,"x1-x2,x1,x3,x4","-x1,-x1+x2,-x3,-x4","-x2,-x1,-x3,-x4"," "," "
"177.2 P622(00g)h00",,"x1-x2,x1,x3,x4+1/6","-x1,-x1+x2,-x3,-x4","-x2,-x1,-x3,-x4+1/6"," "," "
"177.3 P622(00g)t00",,"x1-x2,x1,x3,x4+1/3","-x1,-x1+x2,-x3,-x4","-x2,-x1,-x3,-x4+1/3"," "," "
"177.4 P622(00g)s00",,"x1-x2,x1,x3,x4+1/2","-x1,-x1+x2,-x3,-x4","-x2,-x1,-x3,-x4+1/2"," "," "
"178.1 P6_122(00g)","h00,t00,s00","x1-x2,x1,x3+1/6,x4","-x1,-x1+x2,-x3+2/3,-x4","-x2,-x1,-x3+5/6,-x4"," "," "
"179.1 P6_522(00g)","h00,t00,s00","x1-x2,x1,x3+5/6,x4","-x1,-x1+x2,-x3+1/3,-x4","-x2,-x1,-x3+1/6,-x4"," "," "
"180.1 P6_222(00g)","t00","x1-x2,x1,x3+1/3,x4","-x1,-x1+x2,-x3+1/3,-x4","-x2,-x1,-x3+2/3,-x4"," "," "
"180.2 P6_222(00g)h00","s00","x1-x2,x1,x3+1/3,x4+1/6","-x1,-x1+x2,-x3+1/3,-x4","-x2,-x1,-x3+2/3,-x4+1/6"," "," "
"181.1 P6_422(00g)","t00","x1-x2,x1,x3+2/3,x4","-x1,-x1+x2,-x3+2/3,-x4","-x2,-x1,-x3+1/3,-x4"," "," "
"181.2 P6_422(00g)h00","s00","x1-x2,x1,x3+2/3,x4+1/6","-x1,-x1+x2,-x3+2/3,-x4","-x2,-x1,-x3+1/3,-x4+1/6"," "," "
"182.1 P6_322(00g)","s00","x1-x2,x1,x3+1/2,x4","-x1,-x1+x2,-x3,-x4","-x2,-x1,-x3+1/2,-x4"," "," "
"182.2 P6_322(00g)h00","t00","x1-x2,x1,x3+1/2,x4+1/6","-x1,-x1+x2,-x3,-x4","-x2,-x1,-x3+1/2,-x4+1/6"," "," "
"183.1 P6mm(00g)",,"x1-x2,x1,x3,x4","x1,x1-x2,x3,x4","x2,x1,x3,x4"," "," "
"183.2 P6mm(00g)ss0",,"x1-x2,x1,x3,x4+1/2","x1,x1-x2,x3,x4+1/2","x2,x1,x3,x4"," "," "
"183.3 P6mm(00g)0ss",,"x1-x2,x1,x3,x4","x1,x1-x2,x3,x4+1/2","x2,x1,x3,x4+1/2"," "," "
"183.4 P6mm(00g)s0s",,"x1-x2,x1,x3,x4+1/2","x1,x1-x2,x3,x4","x2,x1,x3,x4+1/2"," "," "
"184.1 P6cc(00g)","0ss","x1-x2,x1,x3,x4","x1,x1-x2,x3+1/2,x4","x2,x1,x3+1/2,x4"," "," "
"184.2 P6cc(00g)s0s","ss0","x1-x2,x1,x3,x4+1/2","x1,x1-x2,x3+1/2,x4","x2,x1,x3+1/2,x4+1/2"," "," "
"185.1 P6_3cm(00g)","ss0","x1-x2,x1,x3+1/2,x4","x1,x1-x2,x3+1/2,x4","x2,x1,x3,x4"," "," "
"185.2 P6_3cm(00g)0ss","s0s","x1-x2,x1,x3+1/2,x4","x1,x1-x2,x3+1/2,x4+1/2","x2,x1,x3,x4+1/2"," "," "
"186.1 P6_3mc(00g)","s0s","x1-x2,x1,x3+1/2,x4","x1,x1-x2,x3,x4","x2,x1,x3+1/2,x4"," "," "
"186.2 P6_3mc(00g)0ss","ss0","x1-x2,x1,x3+1/2,x4","x1,x1-x2,x3,x4+1/2","x2,x1,x3+1/2,x4+1/2"," "," "
"187.1 P-6m2(00g)",,"-x1+x2,-x1,-x3,-x4","x1,x1-x2,x3,x4","-x2,-x1,-x3,-x4"," "," "
"187.2 P-6m2(00g)0s0",,"-x1+x2,-x1,-x3,-x4","x1,x1-x2,x3,x4+1/2","-x2,-x1,-x3,-x4+1/2"," "," "
"188.1 P-6c2(00g)","0s0","-x1+x2,-x1,-x3+1/2,-x4","x1,x1-x2,x3+1/2,x4","-x2,-x1,-x3,-x4"," "," "
"189.1 P-62m(00g)",,"-x1+x2,-x1,-x3,-x4","-x1,-x1+x2,-x3,-x4","x2,x1,x3,x4"," "," "
"189.2 P-62m(00g)00s",,"-x1+x2,-x1,-x3,-x4","-x1,-x1+x2,-x3,-x4+1/2","x2,x1,x3,x4+1/2"," "," "
"190.1 P-62c(00g)","00s","-x1+x2,-x1,-x3+1/2,-x4","-x1,-x1+x2,-x3,-x4","x2,x1,x3+1/2,x4"," "," "
"191.1 P6/mmm(00g)",,"x1-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,x1-x2,x3,x4","x2,x1,x3,x4"," "
"191.2 P6/mmm(00g)s0s0",,"x1-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,x1-x2,x3,x4+1/2","x2,x1,x3,x4"," "
"191.3 P6/mmm(00g)00ss",,"x1-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,x1-x2,x3,x4+1/2","x2,x1,x3,x4+1/2"," "
"191.4 P6/mmm(00g)s00s",,"x1-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,x1-x2,x3,x4","x2,x1,x3,x4+1/2"," "
"192.1 P6/mcc(00g)","00ss","x1-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,x1-x2,x3+1/2,x4","x2,x1,x3+1/2,x4"," "
"192.2 P6/mcc(00g)s00s","s0s0","x1-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,x1-x2,x3+1/2,x4","x2,x1,x3+1/2,x4+1/2"," "
"193.1 P6_3/mcm(00g)","s0s0","x1-x2,x1,x3+1/2,x4","x1,x2,-x3+1/2,-x4","x1,x1-x2,x3+1/2,x4","x2,x1,x3,x4"," "
"193.2 P6_3/mcm(00g)00ss","s00s","x1-x2,x1,x3+1/2,x4","x1,x2,-x3+1/2,-x4","x1,x1-x2,x3+1/2,x4+1/2","x2,x1,x3,x4+1/2"," "
"194.1 P6_3/mmc(00g)","s00s","x1-x2,x1,x3+1/2,x4","x1,x2,-x3+1/2,-x4","x1,x1-x2,x3,x4","x2,x1,x3+1/2,x4"," "
"194.2 P6_3/mmc(00g)00ss","s0s0","x1-x2,x1,x3+1/2,x4","x1,x2,-x3+1/2,-x4","x1,x1-x2,x3,x4+1/2","x2,x1,x3+1/2,x4+1/2"," "
